id,curso,seccion,salon,franja
15366,LITE-1611,2018-01-11204,W_501,15366
15367,LITE-1611,2018-01-11204,W_501,15367
15368,LITE-1611,2018-01-11204,W_501,15368
15369,LITE-1611,2018-01-20508,O_100,15369
15370,LITE-1611,2018-01-20508,O_100,15370
15371,LITE-1611,2018-01-20508,O_100,15371
15372,LITE-1611,2018-01-20508,O_100,15372
15373,LITE-1611,2018-01-20508,O_100,15373
15374,LITE-1611,2018-01-20508,O_100,15374
15375,LITE-1611,2018-01-20508,O_100,15375
15376,LITE-1611,2018-01-20508,O_100,15376
15377,LITE-1611,2018-01-11205,S1_001,15377
15378,LITE-1611,2018-01-11205,S1_001,15378
15379,LITE-1611,2018-01-11205,S1_001,15379
15380,LITE-1611,2018-01-11205,S1_001,15380
15381,LITE-1611,2018-01-11205,S1_001,15381
15382,LITE-1611,2018-01-11205,S1_001,15382
15383,LITE-1611,2018-01-11205,S1_001,15383
15384,LITE-1611,2018-01-11205,S1_001,15384
15385,LITE-1611,2018-01-11552,W_501,15385
15386,LITE-1611,2018-01-11552,W_501,15386
15387,LITE-1611,2018-01-11552,W_501,15387
15388,LITE-1611,2018-01-11552,W_501,15388
15389,LITE-1611,2018-01-11552,W_501,15389
15390,LITE-1611,2018-01-11552,W_501,15390
15391,LITE-1611,2018-01-11552,W_501,15391
15392,LITE-1611,2018-01-11552,W_501,15392
15393,LITE-1611,2018-01-20510,O_100,15393
15394,LITE-1611,2018-01-20510,O_100,15394
15395,LITE-1611,2018-01-20510,O_100,15395
15396,LITE-1611,2018-01-20510,O_100,15396
15397,LITE-1611,2018-01-20510,O_100,15397
15398,LITE-1611,2018-01-20510,O_100,15398
15399,LITE-1611,2018-01-20510,O_100,15399
15400,LITE-1611,2018-01-20510,O_100,15400
15401,LITE-1611,2018-01-27849,W_503,15401
15402,LITE-1611,2018-01-27849,W_503,15402
15403,LITE-1611,2018-01-27849,W_503,15403
15404,LITE-1611,2018-01-27849,W_503,15404
15405,LITE-1611,2018-01-27849,W_503,15405
15406,LITE-1611,2018-01-27849,W_503,15406
15407,LITE-1611,2018-01-27849,W_503,15407
15408,LITE-1611,2018-01-27849,W_503,15408
15409,LITE-1611,2018-01-20511,O_100,15409
15410,LITE-1611,2018-01-20511,O_100,15410
15411,LITE-1611,2018-01-20511,O_100,15411
15412,LITE-1611,2018-01-20511,O_100,15412
15413,LITE-1611,2018-01-20511,O_100,15413
15414,LITE-1611,2018-01-20511,O_100,15414
15415,LITE-1611,2018-01-20511,O_100,15415
15416,LITE-1611,2018-01-20511,O_100,15416
15417,LITE-1611,2018-01-12086,W_503,15417
15418,LITE-1611,2018-01-12086,W_503,15418
15419,LITE-1611,2018-01-12086,W_503,15419
15420,LITE-1611,2018-01-12086,W_503,15420
15421,LITE-1611,2018-01-12086,W_503,15421
15422,LITE-1611,2018-01-12086,W_503,15422
15423,LITE-1611,2018-01-12086,W_503,15423
15424,LITE-1611,2018-01-12086,W_503,15424
15425,LITE-1611,2018-01-12177,W_205,15425
15426,LITE-1611,2018-01-12177,W_205,15426
15427,LITE-1611,2018-01-12177,W_205,15427
15428,LITE-1611,2018-01-12177,W_205,15428
15429,LITE-1611,2018-01-12177,W_205,15429
15430,LITE-1611,2018-01-12177,W_205,15430
15431,LITE-1611,2018-01-12177,W_205,15431
15432,LITE-1611,2018-01-12177,W_205,15432
15433,LITE-1611,2018-01-12190,W_501,15433
15434,LITE-1611,2018-01-12190,W_501,15434
15435,LITE-1611,2018-01-12190,W_501,15435
15436,LITE-1611,2018-01-12190,W_501,15436
15437,LITE-1611,2018-01-12190,W_501,15437
15438,LITE-1611,2018-01-12190,W_501,15438
15439,LITE-1611,2018-01-12190,W_501,15439
15440,LITE-1611,2018-01-12190,W_501,15440
15441,LITE-1611,2018-01-13498,AU_308,15441
15442,LITE-1611,2018-01-13498,AU_308,15442
15443,LITE-1611,2018-01-13498,AU_308,15443
15444,LITE-1611,2018-01-13498,AU_308,15444
15445,LITE-1611,2018-01-13498,AU_308,15445
15446,LITE-1611,2018-01-12387,W_205,15446
15447,LITE-1611,2018-01-12387,W_205,15447
15448,LITE-1611,2018-01-12387,W_205,15448
15449,LITE-1611,2018-01-12387,W_205,15449
15450,LITE-1611,2018-01-12387,W_205,15450
15451,LITE-1611,2018-01-12387,W_205,15451
15452,LITE-1611,2018-01-12387,W_205,15452
15453,LITE-1611,2018-01-12387,W_205,15453
15454,LITE-1611,2018-01-16408,W_205,15454
15455,LITE-1611,2018-01-16408,W_205,15455
15456,LITE-1611,2018-01-16408,W_205,15456
15457,LITE-1611,2018-01-16408,W_205,15457
15458,LITE-1611,2018-01-16408,W_205,15458
15459,LITE-1611,2018-01-16408,W_205,15459
15460,LITE-1611,2018-01-16408,W_205,15460
15461,LITE-1611,2018-01-16408,W_205,15461
15462,LITE-1611,2018-01-20518,Q_308,15462
15463,LITE-1611,2018-01-20518,Q_308,15463
15464,LITE-1611,2018-01-20518,Q_308,15464
15465,LITE-1611,2018-01-20518,Q_308,15465
15466,LITE-1611,2018-01-20518,Q_308,15466
15467,LITE-1611,2018-01-16410,S1_001,15467
15468,LITE-1611,2018-01-16410,S1_001,15468
15469,LITE-1611,2018-01-16410,S1_001,15469
15470,LITE-1611,2018-01-16410,S1_001,15470
15471,LITE-1611,2018-01-16410,S1_001,15471
15472,LITE-1611,2018-01-16410,S1_001,15472
15473,LITE-1611,2018-01-16410,S1_001,15473
15474,LITE-1611,2018-01-16410,S1_001,15474
15475,LITE-1611,2018-01-23105,O_100,15475
15476,LITE-1611,2018-01-23105,O_100,15476
15477,LITE-1611,2018-01-23105,O_100,15477
15478,LITE-1611,2018-01-23105,O_100,15478
15479,LITE-1611,2018-01-23105,O_100,15479
15480,LITE-1611,2018-01-23105,O_100,15480
15481,LITE-1611,2018-01-23105,O_100,15481
15482,LITE-1611,2018-01-23105,O_100,15482
15483,LITE-1611,2018-01-26027,W_203,15483
15484,LITE-1611,2018-01-26027,W_203,15484
15485,LITE-1611,2018-01-26027,W_203,15485
15486,LITE-1611,2018-01-26027,W_203,15486
15487,LITE-1611,2018-01-26027,W_203,15487
15488,LITE-1611,2018-01-26027,W_203,15488
15489,LITE-1611,2018-01-26027,W_203,15489
15490,LITE-1611,2018-01-26027,W_203,15490
15491,LITE-1611,2018-01-28659,W_501,15491
15492,LITE-1611,2018-01-28659,W_501,15492
15493,LITE-1611,2018-01-28659,W_501,15493
15494,LITE-1611,2018-01-28659,W_501,15494
15495,LITE-1611,2018-01-28659,W_501,15495
15496,LITE-1611,2018-01-28659,W_501,15496
15497,LITE-1611,2018-01-28659,W_501,15497
15498,LITE-1611,2018-01-28659,W_501,15498
15499,LITE-1620,2018-01-29746,C_205,15499
15500,LITE-1620,2018-01-29746,C_205,15500
15501,LITE-1620,2018-01-29746,C_205,15501
15502,LITE-1620,2018-01-29746,C_205,15502
15503,LITE-1620,2018-01-29746,C_205,15503
15504,LITE-1620,2018-01-29746,C_205,15504
15505,LITE-1620,2018-01-29746,C_205,15505
15506,LITE-2100,2018-01-29747,Y_101,15506
15507,LITE-2100,2018-01-29747,Y_101,15507
15508,LITE-2100,2018-01-29747,Y_101,15508
15509,LITE-2100,2018-01-29747,Y_101,15509
15510,LITE-2100,2018-01-29747,Y_101,15510
15511,LITE-2100,2018-01-29747,Y_101,15511
15512,LITE-2100,2018-01-29747,Y_101,15512
15513,LITE-2100,2018-01-29747,Y_101,15513
15514,LITE-2101,2018-01-29748,O_203,15514
15515,LITE-2101,2018-01-29748,O_203,15515
15516,LITE-2101,2018-01-29748,O_203,15516
15517,LITE-2101,2018-01-29748,O_203,15517
15518,LITE-2101,2018-01-29748,O_203,15518
15519,LITE-2101,2018-01-29748,O_203,15519
15520,LITE-2101,2018-01-29748,O_203,15520
15521,LITE-2101,2018-01-29748,O_203,15521
15522,LITE-2102,2018-01-29749,ML_617,15522
15523,LITE-2102,2018-01-29749,ML_617,15523
15524,LITE-2102,2018-01-29749,ML_617,15524
15525,LITE-2102,2018-01-29749,ML_617,15525
15526,LITE-2102,2018-01-29749,ML_617,15526
15527,LITE-2300,2018-01-29750,O_203,15527
15528,LITE-2300,2018-01-29750,O_203,15528
15529,LITE-2300,2018-01-29750,O_203,15529
15530,LITE-2300,2018-01-29750,O_203,15530
15531,LITE-2300,2018-01-29750,O_203,15531
15532,LITE-2300,2018-01-29750,O_203,15532
15533,LITE-2300,2018-01-29750,O_203,15533
15534,LITE-2300,2018-01-29750,O_203,15534
15535,LITE-2316,2018-01-29751,SD_805,15535
15536,LITE-2316,2018-01-29751,SD_805,15536
15537,LITE-2316,2018-01-29751,SD_805,15537
15538,LITE-2316,2018-01-29751,SD_805,15538
15539,LITE-2316,2018-01-29751,SD_805,15539
15540,LITE-2319,2018-01-29752,O_305,15540
15541,LITE-2319,2018-01-29752,O_305,15541
15542,LITE-2319,2018-01-29752,O_305,15542
15543,LITE-2319,2018-01-29752,O_305,15543
15544,LITE-2319,2018-01-29752,O_305,15544
15545,LITE-2319,2018-01-29752,O_305,15545
15546,LITE-2319,2018-01-29752,O_305,15546
15547,LITE-2319,2018-01-29752,O_305,15547
15548,LITE-2405,2018-01-11188,AU_310,15548
15549,LITE-2405,2018-01-11188,AU_310,15549
15550,LITE-2405,2018-01-11188,AU_310,15550
15551,LITE-2405,2018-01-11188,AU_310,15551
15552,LITE-2405,2018-01-11188,AU_310,15552
15553,LITE-2405,2018-01-11188,AU_310,15553
15554,LITE-2405,2018-01-11188,AU_310,15554
15555,LITE-2405,2018-01-11188,AU_310,15555
15556,LITE-2406,2018-01-12257,W_202,15556
15557,LITE-2406,2018-01-12257,W_202,15557
15558,LITE-2406,2018-01-12257,W_202,15558
15559,LITE-2406,2018-01-12257,W_202,15559
15560,LITE-2406,2018-01-12257,W_202,15560
15561,LITE-2407,2018-01-13470,S1_202,15561
15562,LITE-2407,2018-01-13470,S1_202,15562
15563,LITE-2407,2018-01-13470,S1_202,15563
15564,LITE-2407,2018-01-13470,S1_202,15564
15565,LITE-2407,2018-01-13470,S1_202,15565
15566,LITE-2408,2018-01-13471,C_212,15566
15567,LITE-2408,2018-01-13471,C_212,15567
15568,LITE-2408,2018-01-13471,C_212,15568
15569,LITE-2408,2018-01-13471,C_212,15569
15570,LITE-2408,2018-01-13471,C_212,15570
15571,LITE-2408,2018-01-13471,C_212,15571
15572,LITE-2408,2018-01-13471,C_212,15572
15573,LITE-2408,2018-01-13471,C_212,15573
15574,LITE-2532B,2018-01-29753,SD_715,15574
15575,LITE-2532B,2018-01-29753,SD_715,15575
15576,LITE-2532B,2018-01-29753,SD_715,15576
15577,LITE-2532B,2018-01-29753,SD_715,15577
15578,LITE-2532B,2018-01-29753,SD_715,15578
15579,LITE-2569B,2018-01-31237,AU_301,15579
15580,LITE-2569B,2018-01-31237,AU_301,15580
15581,LITE-2569B,2018-01-31237,AU_301,15581
15582,LITE-2569B,2018-01-31237,AU_301,15582
15583,LITE-2569B,2018-01-31237,AU_301,15583
15584,LITE-2571B,2018-01-29754,LL_303,15584
15585,LITE-2571B,2018-01-29754,LL_303,15585
15586,LITE-2571B,2018-01-29754,LL_303,15586
15587,LITE-2571B,2018-01-29754,LL_303,15587
15588,LITE-2571B,2018-01-29754,LL_303,15588
15589,LITE-2571B,2018-01-29754,LL_303,15589
15590,LITE-2571B,2018-01-29754,LL_303,15590
15591,LITE-2571B,2018-01-29754,LL_303,15591
15592,LITE-2580B,2018-01-26994,C_105,15592
15593,LITE-2580B,2018-01-26994,C_105,15593
15594,LITE-2580B,2018-01-26994,C_105,15594
15595,LITE-2580B,2018-01-26994,C_105,15595
15596,LITE-2580B,2018-01-26994,C_105,15596
15597,LITE-2580B,2018-01-26994,C_105,15597
15598,LITE-2580B,2018-01-26994,C_105,15598
15599,LITE-2580B,2018-01-26994,C_105,15599
15600,LITE-2582,2018-01-30714,W_505,15600
15601,LITE-2582,2018-01-30714,W_505,15601
15602,LITE-2582,2018-01-30714,W_505,15602
15603,LITE-2582,2018-01-30714,W_505,15603
15604,LITE-2582,2018-01-30714,W_505,15604
15605,LITE-2582,2018-01-30714,W_505,15605
15606,LITE-2582,2018-01-30714,W_505,15606
15607,LITE-2582,2018-01-30714,W_505,15607
15608,LITE-2583,2018-01-31114,O_105,15608
15609,LITE-2583,2018-01-31114,O_105,15609
15610,LITE-2583,2018-01-31114,O_105,15610
15611,LITE-2583,2018-01-31114,O_105,15611
15612,LITE-2583,2018-01-31114,O_105,15612
15613,LITE-2583,2018-01-31114,O_105,15613
15614,LITE-2583,2018-01-31114,O_105,15614
15615,LITE-2583,2018-01-31114,O_105,15615
15616,LITE-2584,2018-01-31112,M_100,15616
15617,LITE-2584,2018-01-31112,M_100,15617
15618,LITE-2584,2018-01-31112,M_100,15618
15619,LITE-2584,2018-01-31112,M_100,15619
15620,LITE-2584,2018-01-31112,M_100,15620
15621,LITE-2584,2018-01-31112,M_100,15621
15622,LITE-2584,2018-01-31112,M_100,15622
15623,LITE-2584,2018-01-31112,M_100,15623
15624,LITE-2585,2018-01-31113,M_100,15624
15625,LITE-2585,2018-01-31113,M_100,15625
15626,LITE-2585,2018-01-31113,M_100,15626
15627,LITE-2585,2018-01-31113,M_100,15627
15628,LITE-2585,2018-01-31113,M_100,15628
15629,LITE-2585,2018-01-31113,M_100,15629
15630,LITE-2585,2018-01-31113,M_100,15630
15631,LITE-2585,2018-01-31113,M_100,15631
15632,LITE-2621,2018-01-30715,C_211,15632
15633,LITE-2621,2018-01-30715,C_211,15633
15634,LITE-2621,2018-01-30715,C_211,15634
15635,LITE-2621,2018-01-30715,C_211,15635
15636,LITE-2621,2018-01-30715,C_211,15636
15637,LITE-2621,2018-01-30715,C_211,15637
15638,LITE-2621,2018-01-30715,C_211,15638
15639,LITE-3330,2018-01-31235,W_506,15639
15640,LITE-3330,2018-01-31235,W_506,15640
15641,LITE-3330,2018-01-31235,W_506,15641
15642,LITE-3330,2018-01-31235,W_506,15642
15643,LITE-3330,2018-01-31235,W_506,15643
15644,LITE-3346,2018-01-29756,W_205,15644
15645,LITE-3346,2018-01-29756,W_205,15645
15646,LITE-3346,2018-01-29756,W_205,15646
15647,LITE-3346,2018-01-29756,W_205,15647
15648,LITE-3346,2018-01-29756,W_205,15648
15649,LITE-3346,2018-01-29756,W_205,15649
15650,LITE-3346,2018-01-29756,W_205,15650
15651,LITE-3346,2018-01-29756,W_205,15651
15652,LITE-3346,2018-01-30743,SD_202,15652
15653,LITE-3346,2018-01-30743,SD_202,15653
15654,LITE-3346,2018-01-30743,SD_202,15654
15655,LITE-3346,2018-01-30743,SD_202,15655
15656,LITE-3346,2018-01-30743,SD_202,15656
15657,LITE-3346,2018-01-30743,SD_202,15657
15658,LITE-3346,2018-01-30743,SD_202,15658
15659,LITE-3346,2018-01-30743,SD_202,15659
15660,LITE-3347,2018-01-26999,SD_202,15660
15661,LITE-3347,2018-01-26999,SD_202,15661
15662,LITE-3347,2018-01-26999,SD_202,15662
15663,LITE-3347,2018-01-26999,SD_202,15663
15664,LITE-3347,2018-01-26999,SD_202,15664
15665,LITE-3347,2018-01-26999,SD_202,15665
15666,LITE-3347,2018-01-26999,SD_202,15666
15667,LITE-3347,2018-01-26999,SD_202,15667
15668,LITE-3402,2018-01-11595,G_102,15668
15669,LITE-3402,2018-01-11595,G_102,15669
15670,LITE-3402,2018-01-11595,G_102,15670
15671,LITE-3402,2018-01-11595,G_102,15671
15672,LITE-3402,2018-01-11595,G_102,15672
15673,LITE-3402,2018-01-11595,G_102,15673
15674,LITE-3402,2018-01-11595,G_102,15674
15675,LITE-3402,2018-01-11595,G_102,15675
15676,LITE-3615,2018-01-29757,W_205,15676
15677,LITE-3615,2018-01-29757,W_205,15677
15678,LITE-3615,2018-01-29757,W_205,15678
15679,LITE-3615,2018-01-29757,W_205,15679
15680,LITE-3615,2018-01-29757,W_205,15680
15681,LITE-3615,2018-01-29757,W_205,15681
15682,LITE-3615,2018-01-29757,W_205,15682
15683,LITE-3905,2018-01-24662,ML_117,15683
15684,LITE-3905,2018-01-24662,ML_117,15684
15685,LITE-3905,2018-01-24662,ML_117,15685
15686,LITE-3905,2018-01-24662,ML_117,15686
15687,LITE-3905,2018-01-24662,ML_117,15687
15688,LITE-3905,2018-01-24662,ML_117,15688
15689,LITE-3905,2018-01-24662,ML_117,15689
15690,MADM-4051,2018-01-27006,SD_702,15690
15691,MADM-4051,2018-01-27006,SD_702,15691
15692,MADM-4051,2018-01-27006,SD_702,15692
15693,MADM-4051,2018-01-27006,SD_702,15693
15694,MADM-4051,2018-01-27006,SD_702,15694
15695,MADM-4051,2018-01-27006,SD_702,15695
15696,MADM-4051,2018-01-27006,SD_702,15696
15697,MADM-4051,2018-01-30398,SD_716,15697
15698,MADM-4051,2018-01-30398,SD_716,15698
15699,MADM-4051,2018-01-30398,SD_716,15699
15700,MADM-4051,2018-01-30398,SD_716,15700
15701,MADM-4051,2018-01-30398,SD_716,15701
15702,MADM-4052,2018-01-22491,SD_201,15702
15703,MADM-4052,2018-01-22491,SD_201,15703
15704,MADM-4052,2018-01-22491,SD_201,15704
15705,MADM-4052,2018-01-22492,SD_202,15705
15706,MADM-4052,2018-01-22492,SD_202,15706
15707,MADM-4052,2018-01-22492,SD_202,15707
15708,MADM-4100,2018-01-20293,SD_702,15708
15709,MADM-4100,2018-01-20293,SD_702,15709
15710,MADM-4100,2018-01-20293,SD_702,15710
15711,MADM-4100,2018-01-30397,SD_715,15711
15712,MADM-4100,2018-01-30397,SD_715,15712
15713,MADM-4100,2018-01-30397,SD_715,15713
15714,MADM-4151,2018-01-30401,SD_201,15714
15715,MADM-4151,2018-01-30401,SD_201,15715
15716,MADM-4151,2018-01-30401,SD_201,15716
15717,MADM-4151,2018-01-30401,SD_201,15717
15718,MADM-4151,2018-01-30401,SD_201,15718
15719,MADM-4153,2018-01-27010,SD_702,15719
15720,MADM-4153,2018-01-27010,SD_702,15720
15721,MADM-4153,2018-01-27010,SD_702,15721
15722,MADM-4153,2018-01-27010,SD_702,15722
15723,MADM-4153,2018-01-27010,SD_702,15723
15724,MADM-4153,2018-01-30395,SD_715,15724
15725,MADM-4153,2018-01-30395,SD_715,15725
15726,MADM-4153,2018-01-30395,SD_715,15726
15727,MADM-4153,2018-01-30395,SD_715,15727
15728,MADM-4153,2018-01-30395,SD_715,15728
15729,MADM-4154,2018-01-30374,SD_702,15729
15730,MADM-4154,2018-01-30374,SD_702,15730
15731,MADM-4154,2018-01-30374,SD_702,15731
15732,MADM-4154,2018-01-30373,SD_703,15732
15733,MADM-4154,2018-01-30373,SD_703,15733
15734,MADM-4154,2018-01-30373,SD_703,15734
15735,MADM-4154,2018-01-30373,SD_703,15735
15736,MADM-4154,2018-01-30373,SD_703,15736
15737,MADM-4206,2018-01-30376,SD_702,15737
15738,MADM-4206,2018-01-30376,SD_702,15738
15739,MADM-4206,2018-01-30376,SD_702,15739
15740,MADM-4206,2018-01-30394,SD_703,15740
15741,MADM-4206,2018-01-30394,SD_703,15741
15742,MADM-4206,2018-01-30394,SD_703,15742
15743,MADM-4303,2018-01-30377,SD_204,15743
15744,MADM-4303,2018-01-30377,SD_204,15744
15745,MADM-4303,2018-01-30377,SD_204,15745
15746,MADM-4303,2018-01-30378,SD_716,15746
15747,MADM-4303,2018-01-30378,SD_716,15747
15748,MADM-4303,2018-01-30378,SD_716,15748
15749,MADM-4303,2018-01-30396,SD_702,15749
15750,MADM-4303,2018-01-30396,SD_702,15750
15751,MADM-4303,2018-01-30396,SD_702,15751
15752,MADM-4551,2018-01-22469,SD_801,15752
15753,MADM-4551,2018-01-22469,SD_801,15753
15754,MADM-4551,2018-01-22469,SD_801,15754
15755,MADM-4551,2018-01-30399,SD_704,15755
15756,MADM-4551,2018-01-30399,SD_704,15756
15757,MADM-4551,2018-01-30399,SD_704,15757
15758,MADM-4701,2018-01-30381,SD_802,15758
15759,MADM-4701,2018-01-30381,SD_802,15759
15760,MADM-4701,2018-01-30381,SD_802,15760
15761,MADM-4701,2018-01-30382,SD_716,15761
15762,MADM-4701,2018-01-30382,SD_716,15762
15763,MADM-4701,2018-01-30382,SD_716,15763
15764,MATE-1002A,2018-01-18389,SD_802,15764
15765,MATE-1002A,2018-01-18389,SD_802,15765
15766,MATE-1002A,2018-01-18389,SD_802,15766
15767,MATE-1002A,2018-01-18389,SD_802,15767
15768,MATE-1002A,2018-01-18389,SD_802,15768
15769,MATE-1002A,2018-01-18389,SD_802,15769
15770,MATE-1002A,2018-01-18389,SD_802,15770
15771,MATE-1002A,2018-01-18389,SD_802,15771
15772,MATE-1009A,2018-01-29767,B_401,15772
15773,MATE-1009A,2018-01-29767,B_401,15773
15774,MATE-1009A,2018-01-29767,B_401,15774
15775,MATE-1009A,2018-01-29767,B_401,15775
15776,MATE-1009A,2018-01-29767,B_401,15776
15777,MATE-1009A,2018-01-29767,B_401,15777
15778,MATE-1009A,2018-01-29767,B_401,15778
15779,MATE-1009A,2018-01-29767,B_401,15779
15780,MATE-1041B,2018-01-13082,B_401,15780
15781,MATE-1041B,2018-01-13082,B_401,15781
15782,MATE-1041B,2018-01-13082,B_401,15782
15783,MATE-1041B,2018-01-13082,B_401,15783
15784,MATE-1041B,2018-01-13082,B_401,15784
15785,MATE-1041B,2018-01-13082,B_401,15785
15786,MATE-1041B,2018-01-13082,B_401,15786
15787,MATE-1041B,2018-01-13082,B_401,15787
15788,MATE-1064B,2018-01-11075,B_401,15788
15789,MATE-1064B,2018-01-11075,B_401,15789
15790,MATE-1064B,2018-01-11075,B_401,15790
15791,MATE-1064B,2018-01-11075,B_401,15791
15792,MATE-1064B,2018-01-11075,B_401,15792
15793,MATE-1064B,2018-01-11075,B_401,15793
15794,MATE-1064B,2018-01-11075,B_401,15794
15795,MATE-1064B,2018-01-11075,B_401,15795
15796,MATE-1102,2018-01-22060,K2_101,15796
15797,MATE-1102,2018-01-22060,K2_101,15797
15798,MATE-1102,2018-01-22060,K2_101,15798
15799,MATE-1102,2018-01-22060,K2_101,15799
15800,MATE-1102,2018-01-22060,K2_101,15800
15801,MATE-1102,2018-01-22060,K2_101,15801
15802,MATE-1102,2018-01-22999,Z_201,15802
15803,MATE-1102,2018-01-22999,Z_201,15803
15804,MATE-1102,2018-01-22999,Z_201,15804
15805,MATE-1102,2018-01-22999,Z_201,15805
15806,MATE-1102,2018-01-22999,Z_201,15806
15807,MATE-1102,2018-01-22999,Z_201,15807
15808,MATE-1102,2018-01-22999,Z_201,15808
15809,MATE-1102,2018-01-22999,Z_201,15809
15810,MATE-1102,2018-01-22999,Z_201,15810
15811,MATE-1102,2018-01-28799,AU_404,15811
15812,MATE-1102,2018-01-28799,AU_404,15812
15813,MATE-1102,2018-01-28799,AU_404,15813
15814,MATE-1102,2018-01-28799,AU_404,15814
15815,MATE-1102,2018-01-28799,AU_404,15815
15816,MATE-1102,2018-01-28799,AU_404,15816
15817,MATE-1102,2018-01-28799,AU_404,15817
15818,MATE-1102,2018-01-28799,AU_404,15818
15819,MATE-1102,2018-01-28799,AU_404,15819
15820,MATE-1105,2018-01-25314,C_105,15820
15821,MATE-1105,2018-01-25314,C_105,15821
15822,MATE-1105,2018-01-25314,C_105,15822
15823,MATE-1105,2018-01-25314,C_105,15823
15824,MATE-1105,2018-01-25314,C_105,15824
15825,MATE-1105,2018-01-25314,C_105,15825
15826,MATE-1105,2018-01-25314,C_105,15826
15827,MATE-1105,2018-01-25314,C_105,15827
15828,MATE-1105,2018-01-11252,O_103,15828
15829,MATE-1105,2018-01-11252,O_103,15829
15830,MATE-1105,2018-01-11252,O_103,15830
15831,MATE-1105,2018-01-11252,O_103,15831
15832,MATE-1105,2018-01-11252,O_103,15832
15833,MATE-1105,2018-01-11252,O_103,15833
15834,MATE-1105,2018-01-11252,O_103,15834
15835,MATE-1105,2018-01-11252,O_103,15835
15836,MATE-1105,2018-01-10519,B_402,15836
15837,MATE-1105,2018-01-10519,B_402,15837
15838,MATE-1105,2018-01-10519,B_402,15838
15839,MATE-1105,2018-01-10519,B_402,15839
15840,MATE-1105,2018-01-10519,B_402,15840
15841,MATE-1105,2018-01-10519,B_402,15841
15842,MATE-1105,2018-01-10519,B_402,15842
15843,MATE-1105,2018-01-10519,B_402,15843
15844,MATE-1105,2018-01-10867,B_402,15844
15845,MATE-1105,2018-01-10867,B_402,15845
15846,MATE-1105,2018-01-10867,B_402,15846
15847,MATE-1105,2018-01-10867,B_402,15847
15848,MATE-1105,2018-01-10867,B_402,15848
15849,MATE-1105,2018-01-10730,O_102,15849
15850,MATE-1105,2018-01-10730,O_102,15850
15851,MATE-1105,2018-01-10730,O_102,15851
15852,MATE-1105,2018-01-10730,O_102,15852
15853,MATE-1105,2018-01-10730,O_102,15853
15854,MATE-1105,2018-01-10730,O_102,15854
15855,MATE-1105,2018-01-10730,O_102,15855
15856,MATE-1105,2018-01-10730,O_102,15856
15857,MATE-1105,2018-01-10868,C_104,15857
15858,MATE-1105,2018-01-10868,C_104,15858
15859,MATE-1105,2018-01-10868,C_104,15859
15860,MATE-1105,2018-01-10868,C_104,15860
15861,MATE-1105,2018-01-10868,C_104,15861
15862,MATE-1105,2018-01-10868,C_104,15862
15863,MATE-1105,2018-01-10868,C_104,15863
15864,MATE-1105,2018-01-10868,C_104,15864
15865,MATE-1105,2018-01-11251,R_210,15865
15866,MATE-1105,2018-01-11251,R_210,15866
15867,MATE-1105,2018-01-11251,R_210,15867
15868,MATE-1105,2018-01-11251,R_210,15868
15869,MATE-1105,2018-01-11251,R_210,15869
15870,MATE-1105,2018-01-11251,R_210,15870
15871,MATE-1105,2018-01-11251,R_210,15871
15872,MATE-1105,2018-01-11251,R_210,15872
15873,MATE-1105,2018-01-23165,B_402,15873
15874,MATE-1105,2018-01-23165,B_402,15874
15875,MATE-1105,2018-01-23165,B_402,15875
15876,MATE-1105,2018-01-23165,B_402,15876
15877,MATE-1105,2018-01-23165,B_402,15877
15878,MATE-1105,2018-01-23165,B_402,15878
15879,MATE-1105,2018-01-23165,B_402,15879
15880,MATE-1105,2018-01-23165,B_402,15880
15881,MATE-1105,2018-01-10511,R_209,15881
15882,MATE-1105,2018-01-10511,R_209,15882
15883,MATE-1105,2018-01-10511,R_209,15883
15884,MATE-1105,2018-01-10511,R_209,15884
15885,MATE-1105,2018-01-10511,R_209,15885
15886,MATE-1105,2018-01-10511,R_209,15886
15887,MATE-1105,2018-01-10511,R_209,15887
15888,MATE-1105,2018-01-10511,R_209,15888
15889,MATE-1105C,2018-01-25338,AU_203,15889
15890,MATE-1105C,2018-01-25338,AU_203,15890
15891,MATE-1105C,2018-01-25338,AU_203,15891
15892,MATE-1105C,2018-01-25338,AU_203,15892
15893,MATE-1105C,2018-01-25338,AU_203,15893
15894,MATE-1105C,2018-01-25338,AU_203,15894
15895,MATE-1105C,2018-01-25338,AU_203,15895
15896,MATE-1105C,2018-01-25338,AU_203,15896
15897,MATE-1105C,2018-01-23173,SD_715,15897
15898,MATE-1105C,2018-01-23173,SD_715,15898
15899,MATE-1105C,2018-01-23173,SD_715,15899
15900,MATE-1105C,2018-01-23173,SD_715,15900
15901,MATE-1105C,2018-01-23173,SD_715,15901
15902,MATE-1105C,2018-01-23173,SD_715,15902
15903,MATE-1105C,2018-01-23173,SD_715,15903
15904,MATE-1105C,2018-01-23173,SD_715,15904
15905,MATE-1105C,2018-01-25315,K2_101,15905
15906,MATE-1105C,2018-01-25315,K2_101,15906
15907,MATE-1105C,2018-01-25315,K2_101,15907
15908,MATE-1105C,2018-01-25315,K2_101,15908
15909,MATE-1105C,2018-01-25315,K2_101,15909
15910,MATE-1105C,2018-01-25315,K2_101,15910
15911,MATE-1105C,2018-01-25315,K2_101,15911
15912,MATE-1105C,2018-01-25315,K2_101,15912
