id;dia;hora_inicio;minuto_inicio;hora_fin;minuto_fin;duracion
3703;V;8;0;9;20;80
3704;M;8;0;9;20;80
3708;M;6;30;7;50;80
3709;J;6;30;7;50;80
3716;J;8;0;9;20;80
3717;M;8;0;9;20;80
3721;M;6;30;7;50;80
3722;J;6;30;7;50;80
3729;L;15;30;16;50;80
3730;I;15;30;16;50;80
3737;L;17;0;18;20;80
3738;J;17;0;18;20;80
3745;L;12;30;13;50;80
3746;I;12;30;13;50;80
3753;L;8;0;9;20;80
3754;I;8;0;9;20;80
3761;I;15;30;16;50;80
3762;V;15;30;16;50;80
3769;L;6;30;7;50;80
3770;J;6;30;7;50;80
3777;L;15;30;16;50;80
3778;V;15;30;16;50;80
3785;M;14;0;15;20;80
3786;J;14;0;15;20;80
3793;M;9;30;10;50;80
3794;V;9;30;10;50;80
3801;M;6;30;7;50;80
3802;J;6;30;7;50;80
3809;L;15;30;16;50;80
3810;I;15;30;16;50;80
3817;L;6;30;7;50;80
3818;J;6;30;7;50;80
3825;L;8;0;9;20;80
3826;I;8;0;9;20;80
3833;M;12;30;13;50;80
3834;J;12;30;13;50;80
3841;I;6;30;7;50;80
3842;V;6;30;7;50;80
3849;L;8;0;9;20;80
3850;I;8;0;9;20;80
3857;M;8;0;9;20;80
3858;V;8;0;9;20;80
3865;L;6;30;7;50;80
3866;I;6;30;7;50;80
3873;L;11;0;12;20;80
3874;I;11;0;12;20;80
3881;M;15;30;16;50;80
3882;J;15;30;16;50;80
3889;M;6;30;7;50;80
3890;V;6;30;7;50;80
3897;L;8;0;9;20;80
3898;I;8;0;9;20;80
3905;I;11;0;12;20;80
3906;V;11;0;12;20;80
3913;M;6;30;7;50;80
3914;J;6;30;7;50;80
3921;L;6;30;7;50;80
3922;I;6;30;7;50;80
3929;M;6;30;7;50;80
3930;J;6;30;7;50;80
3937;I;6;30;7;50;80
3938;V;6;30;7;50;80
3945;L;9;30;10;50;80
3946;I;9;30;10;50;80
3953;L;9;30;10;50;80
3954;I;9;30;10;50;80
3961;L;8;0;9;20;80
3962;I;8;0;9;20;80
3969;M;11;0;12;20;80
3970;J;11;0;12;20;80
3977;M;8;0;9;20;80
3978;J;8;0;9;20;80
3985;M;8;0;9;20;80
3986;J;8;0;9;20;80
3993;J;11;0;12;20;80
3994;M;11;0;12;20;80
3998;I;11;0;12;20;80
3999;L;11;0;12;20;80
4003;M;6;30;7;50;80
4004;V;6;30;7;50;80
4011;L;8;0;9;20;80
4012;J;8;0;9;20;80
4019;J;12;30;13;50;80
4020;M;12;30;13;50;80
4024;L;17;0;18;20;80
4025;I;17;0;18;20;80
4032;S;17;0;18;20;80
4039;M;9;30;10;50;80
4040;J;9;30;10;50;80
4047;L;11;0;12;20;80
4048;I;11;0;12;20;80
4055;I;14;0;16;50;170
4062;V;14;0;15;20;80
4063;V;14;0;15;20;80
4064;V;14;0;15;20;80
4065;V;15;30;16;50;80
4066;V;15;30;16;50;80
4067;V;15;30;16;50;80
4068;V;9;30;12;20;190
4075;I;14;0;16;50;170
4082;M;8;0;9;20;80
4083;V;8;0;9;20;80
4090;M;14;0;15;20;80
4097;L;8;0;9;20;80
4098;J;8;0;9;20;80
4105;J;17;0;19;50;170
4112;I;17;0;19;50;170
4119;M;17;0;19;50;170
4126;S;13;0;16;20;200
4127;S;13;0;16;20;200
4131;S;13;0;16;20;200
4132;S;13;0;16;20;200
4136;S;13;0;16;20;200
4137;S;13;0;16;20;200
4141;S;13;0;16;20;200
4142;S;13;0;16;20;200
4146;M;8;0;9;20;80
4147;V;8;0;9;20;80
4154;J;9;30;10;50;80
4161;M;11;0;12;20;80
4162;J;11;0;12;20;80
4169;M;11;0;12;20;80
4170;J;11;0;12;20;80
4177;M;9;30;10;50;80
4178;V;9;30;10;50;80
4185;I;11;0;12;20;80
4186;V;11;0;12;20;80
4193;M;14;0;16;50;170
4200;J;14;0;16;50;170
4207;L;15;30;16;50;80
4208;V;15;30;16;50;80
4215;L;17;0;18;20;80
4216;V;17;0;18;20;80
4223;I;14;0;15;20;80
4224;V;14;0;15;20;80
4231;M;17;0;18;20;80
4232;J;17;0;18;20;80
4239;L;15;30;16;50;80
4240;J;15;30;16;50;80
4247;L;15;30;16;50;80
4248;J;15;30;16;50;80
4255;L;17;0;18;20;80
4256;I;17;0;18;20;80
4263;L;6;30;7;50;80
4264;V;6;30;7;50;80
4271;I;15;30;16;50;80
4272;V;15;30;16;50;80
4279;L;8;0;9;20;80
4280;J;8;0;9;20;80
4287;L;17;0;18;20;80
4288;J;17;0;18;20;80
4295;J;12;30;13;50;80
4296;L;12;30;13;50;80
4300;J;9;30;12;20;190
4307;M;12;30;13;50;80
4308;V;12;30;13;50;80
4315;M;9;30;10;50;80
4316;J;9;30;10;50;80
4323;L;14;0;16;50;170
4330;I;12;30;13;50;80
4331;V;12;30;13;50;80
4338;I;11;0;12;20;80
4339;J;11;0;12;20;80
4346;L;14;0;15;20;80
4347;J;14;0;15;20;80
4354;V;10;0;19;50;590
4355;V;10;0;19;50;590
4356;V;10;0;19;50;590
4357;S;8;0;14;50;410
4358;S;8;0;14;50;410
4359;S;8;0;14;50;410
4360;J;17;0;20;50;230
4361;V;17;0;20;50;230
4362;V;17;0;20;50;230
4363;V;15;30;16;50;80
4364;S;15;30;16;50;80
4365;S;15;30;16;50;80
4366;V;15;30;16;50;80
4367;S;15;30;16;50;80
4368;S;15;30;16;50;80
4369;J;17;0;19;50;170
4376;M;17;0;19;50;170
4383;L;11;0;12;20;80
4390;M;15;30;16;50;80
4397;J;11;0;12;20;80
4404;V;11;0;12;20;80
4411;I;12;30;13;50;80
4418;I;12;30;13;50;80
4425;I;12;30;13;50;80
4432;J;15;30;16;50;80
4439;J;15;30;16;50;80
4446;J;15;30;16;50;80
4453;M;11;0;12;20;80
4460;M;11;0;12;20;80
4467;M;11;0;12;20;80
4474;M;12;30;13;50;80
4481;M;12;30;13;50;80
4488;M;12;30;13;50;80
4495;I;9;30;10;50;80
4496;V;9;30;10;50;80
4503;M;9;30;10;50;80
4504;J;9;30;10;50;80
4511;M;14;0;15;20;80
4512;J;14;0;15;20;80
4519;M;11;0;12;20;80
4520;J;11;0;12;20;80
4527;V;8;0;9;20;80
4534;V;9;30;10;50;80
4541;V;11;0;12;20;80
4548;V;14;0;15;20;80
4555;I;14;0;14;50;50
4562;V;11;0;11;50;50
4569;I;17;0;18;20;80
4576;L;8;0;9;20;80
4577;I;8;0;9;20;80
4584;L;9;30;10;50;80
4585;I;9;30;10;50;80
4592;L;9;30;10;50;80
4593;I;9;30;10;50;80
4600;I;14;0;15;20;80
4601;V;14;0;15;20;80
4608;I;15;30;16;50;80
4609;V;15;30;16;50;80
4616;I;8;0;9;20;80
4617;L;8;0;9;20;80
4621;L;12;30;13;50;80
4622;I;12;30;13;50;80
4629;J;17;0;18;20;80
4636;J;17;0;18;20;80
4643;J;17;0;18;20;80
4650;M;14;0;15;20;80
4651;J;14;0;15;20;80
4658;L;15;30;16;50;80
4659;I;15;30;16;50;80
4666;V;8;0;9;20;80
4673;V;8;0;9;20;80
4680;V;8;0;9;20;80
4687;V;14;0;15;20;80
4694;V;14;0;15;20;80
4701;V;14;0;15;20;80
4708;M;11;0;12;20;80
4709;J;11;0;12;20;80
4716;L;9;30;10;50;80
4717;I;9;30;10;50;80
4724;V;15;30;16;50;80
4731;V;15;30;16;50;80
4738;V;15;30;16;50;80
4745;V;6;30;7;50;80
4752;V;6;30;7;50;80
4759;V;6;30;7;50;80
4766;L;9;30;10;50;80
4767;I;9;30;10;50;80
4774;M;14;0;15;20;80
4775;L;14;0;15;20;80
4779;L;14;0;15;20;80
4780;I;14;0;15;20;80
4787;J;12;30;13;50;80
4794;J;12;30;13;50;80
4801;V;12;30;13;50;80
4808;V;12;30;13;50;80
4815;M;8;0;9;20;80
4816;J;8;0;9;20;80
4823;L;8;0;9;20;80
4824;I;8;0;9;20;80
4831;V;9;30;10;50;80
4832;I;9;30;10;50;80
4836;V;6;30;7;50;80
4843;V;6;30;7;50;80
4850;V;6;30;7;50;80
4857;V;6;30;7;50;80
4864;V;6;30;7;50;80
4871;L;17;0;18;20;80
4878;L;14;0;15;20;80
4879;I;14;0;15;20;80
4886;I;15;30;16;50;80
4887;L;15;30;16;50;80
4891;M;8;0;9;20;80
4892;J;8;0;9;20;80
4899;L;11;0;12;20;80
4900;I;11;0;12;20;80
4907;V;15;30;16;50;80
4914;V;15;30;16;50;80
4921;V;15;30;16;50;80
4928;V;15;30;16;50;80
4935;V;15;30;16;50;80
4942;V;15;30;16;50;80
4949;V;12;30;13;50;80
4956;V;12;30;13;50;80
4963;V;12;30;13;50;80
4970;J;12;30;13;50;80
4977;J;12;30;13;50;80
4984;J;12;30;13;50;80
4991;I;8;0;9;20;80
4992;L;8;0;9;20;80
4996;I;11;0;12;20;80
4997;L;11;0;12;20;80
5001;J;17;0;18;20;80
5008;J;17;0;18;20;80
5015;J;17;0;18;20;80
5022;J;17;0;18;20;80
5029;L;8;0;9;20;80
5030;I;8;0;9;20;80
5037;I;9;30;10;50;80
5038;L;9;30;10;50;80
5042;V;15;30;16;50;80
5049;V;15;30;16;50;80
5056;V;15;30;16;50;80
5063;V;15;30;16;50;80
5070;M;9;30;10;50;80
5071;J;9;30;10;50;80
5078;M;11;0;12;20;80
5079;J;11;0;12;20;80
5086;M;8;0;9;20;80
5087;L;8;0;9;20;80
5091;L;14;0;15;20;80
5092;I;14;0;15;20;80
5099;V;11;0;12;20;80
5106;V;11;0;12;20;80
5113;V;11;0;12;20;80
5120;V;11;0;12;20;80
5127;V;11;0;12;20;80
5134;V;11;0;12;20;80
5141;J;17;0;18;20;80
5148;J;17;0;18;20;80
5155;J;17;0;18;20;80
5162;J;8;0;9;20;80
5169;J;8;0;9;20;80
5176;J;8;0;9;20;80
5183;L;11;0;12;20;80
5184;I;11;0;12;20;80
5191;J;14;0;15;20;80
5192;M;14;0;15;20;80
5196;M;15;30;16;50;80
5197;J;15;30;16;50;80
5204;L;14;0;15;20;80
5205;I;14;0;15;20;80
5212;L;15;30;16;50;80
5213;I;15;30;16;50;80
5220;L;14;0;15;20;80
5221;I;14;0;15;20;80
5228;M;9;30;10;50;80
5229;J;9;30;10;50;80
5236;M;9;30;10;50;80
5237;J;9;30;10;50;80
5244;J;11;0;12;20;80
5245;M;11;0;12;20;80
5249;V;8;0;9;20;80
5256;M;15;30;16;50;80
5257;J;15;30;16;50;80
5264;M;8;0;9;20;80
5265;J;8;0;9;20;80
5272;I;15;30;16;50;80
5273;L;15;30;16;50;80
5277;M;6;30;7;50;80
5278;J;6;30;7;50;80
5285;M;8;0;9;20;80
5286;J;8;0;9;20;80
5293;M;9;30;10;50;80
5294;J;9;30;10;50;80
5301;I;8;0;9;20;80
5302;L;8;0;9;20;80
5306;L;15;30;17;20;130
5313;L;9;30;11;20;130
5320;J;14;0;15;50;110
5327;L;17;0;18;50;110
5334;I;12;30;14;20;130
5341;M;8;0;9;20;80
5342;J;8;0;9;20;80
5349;M;6;30;7;50;80
5350;J;6;30;7;50;80
5357;M;9;30;11;20;130
5364;L;6;30;7;50;80
5365;I;6;30;7;50;80
5372;J;12;30;13;50;80
5373;L;12;30;13;50;80
5377;M;14;0;15;50;110
5384;V;12;30;14;20;130
5391;I;12;30;13;50;80
5392;L;12;30;13;50;80
5396;M;15;30;17;20;130
5403;M;8;0;9;20;80
5404;J;8;0;9;20;80
5411;M;11;0;12;50;110
5418;L;9;30;10;50;80
5419;I;9;30;10;50;80
5426;L;17;0;18;20;80
5427;I;17;0;18;20;80
5434;I;15;30;17;20;130
5441;I;11;0;12;50;110
5448;J;17;0;18;20;80
5449;M;17;0;18;20;80
5453;L;8;0;9;20;80
5454;I;8;0;9;20;80
5461;M;11;0;12;20;80
5462;I;11;0;12;20;80
5469;V;6;30;7;50;80
5476;V;6;30;7;50;80
5483;V;6;30;7;50;80
5490;L;8;0;9;20;80
5491;I;8;0;9;20;80
5498;V;17;0;18;20;80
5505;V;17;0;18;20;80
5512;V;17;0;18;20;80
5519;J;9;30;10;50;80
5520;M;9;30;10;50;80
5524;M;14;0;15;20;80
5525;J;14;0;15;20;80
5532;L;11;0;12;20;80
5533;I;11;0;12;20;80
5540;M;14;0;15;20;80
5541;J;14;0;15;20;80
5548;L;14;0;15;20;80
5549;I;14;0;15;20;80
5556;I;8;0;9;20;80
5557;V;8;0;9;20;80
5564;L;6;30;7;50;80
5565;I;6;30;7;50;80
5572;M;7;0;8;50;110
5579;J;6;30;7;50;80
5586;M;15;30;16;50;80
5593;I;6;30;7;50;80
5600;M;9;30;10;50;80
5601;J;9;30;10;50;80
5608;L;14;0;15;20;80
5609;I;14;0;15;20;80
5616;M;8;0;9;20;80
5617;J;8;0;9;20;80
5624;V;12;30;13;50;80
5631;L;11;0;12;20;80
5632;I;11;0;12;20;80
5639;I;15;30;16;50;80
5640;L;15;30;16;50;80
5644;V;9;30;10;50;80
5645;I;9;30;10;50;80
5649;I;15;30;16;50;80
5650;V;15;30;16;50;80
5657;L;14;0;15;20;80
5658;I;14;0;15;20;80
5665;L;15;30;16;50;80
5666;I;15;30;16;50;80
5673;V;15;30;16;50;80
5674;M;15;30;16;50;80
5678;I;12;30;13;50;80
5679;V;12;30;13;50;80
5686;L;14;0;15;20;80
5687;I;14;0;15;20;80
5694;I;11;0;12;20;80
5695;V;11;0;12;20;80
5702;M;14;0;15;20;80
5703;J;14;0;15;20;80
5710;M;11;0;12;20;80
5711;J;11;0;12;20;80
5718;V;14;0;16;50;170
5725;I;8;0;9;20;80
5726;L;8;0;9;20;80
5730;M;14;0;15;20;80
5731;J;14;0;15;20;80
5738;I;9;30;10;50;80
5739;L;9;30;10;50;80
5743;S;10;30;13;20;190
5750;M;17;0;19;50;170
5757;I;13;0;13;50;50
5764;L;13;0;13;50;50
5771;M;13;0;13;50;50
5778;I;11;0;12;20;80
5785;S;7;30;10;20;190
5786;S;7;30;10;20;190
5787;S;7;30;10;20;190
5788;I;17;0;19;50;170
5795;L;15;30;18;20;190
5802;L;15;30;18;20;190
5809;L;15;30;18;20;190
5816;L;15;30;18;20;190
5823;S;7;30;10;20;190
5824;S;7;30;10;20;190
5825;S;7;30;10;20;190
5826;L;17;0;19;50;170
5833;J;17;0;19;50;170
5840;V;17;0;19;50;170
5847;S;7;30;10;20;190
5848;S;7;30;10;20;190
5849;S;7;30;10;20;190
5850;M;17;0;19;50;170
5857;S;10;30;13;20;190
5864;M;17;0;19;50;170
5865;J;17;0;19;50;170
5872;S;10;30;13;20;190
5873;S;10;30;13;20;190
5874;S;10;30;13;20;190
5875;M;17;0;19;50;170
5882;M;17;0;19;50;170
5889;S;7;30;10;20;190
5890;S;7;30;10;20;190
5891;S;7;30;10;20;190
5892;S;10;30;13;20;190
5893;S;10;30;13;20;190
5894;S;10;30;13;20;190
5895;I;17;0;19;50;170
5902;S;10;30;13;20;190
5903;S;10;30;13;20;190
5904;S;10;30;13;20;190
5905;S;14;0;16;50;170
5912;J;17;0;19;50;170
5919;S;10;30;13;20;190
5926;S;7;30;10;20;190
5927;S;7;30;10;20;190
5928;S;7;30;10;20;190
5929;L;14;0;16;50;170
5936;L;14;0;16;50;170
5943;L;14;0;16;50;170
5950;L;14;0;16;50;170
5957;L;14;0;16;50;170
5964;L;14;0;16;50;170
5971;I;14;0;16;50;170
5978;L;13;0;14;20;80
5985;L;14;0;16;50;170
5992;M;17;0;19;50;170
5999;L;18;0;20;50;170
6000;M;18;0;20;50;170
6001;I;18;0;20;50;170
6002;J;18;0;20;50;170
6003;S;18;0;20;50;170
6007;L;18;0;20;50;170
6008;M;18;0;20;50;170
6009;I;18;0;20;50;170
6010;J;18;0;20;50;170
6011;S;18;0;20;50;170
6015;L;18;0;20;50;170
6016;M;18;0;20;50;170
6017;I;18;0;20;50;170
6018;J;18;0;20;50;170
6019;S;18;0;20;50;170
6023;M;11;0;12;20;80
6024;J;11;0;12;20;80
6031;J;15;30;16;50;80
6032;M;15;30;16;50;80
6036;L;14;0;15;20;80
6037;M;14;0;15;20;80
6044;I;15;30;16;50;80
6045;L;15;30;16;50;80
6049;V;12;30;13;50;80
6050;I;12;30;13;50;80
6054;M;8;0;9;20;80
6055;J;8;0;9;20;80
6062;M;9;30;10;50;80
6063;J;9;30;10;50;80
6070;J;8;0;10;50;170
6077;M;9;30;10;50;80
6078;J;9;30;10;50;80
6085;I;9;30;12;20;190
6092;M;6;30;7;50;80
6093;J;6;30;7;50;80
6100;V;14;0;16;50;170
6107;V;8;0;9;20;80
6108;M;8;0;9;20;80
6112;I;11;0;12;20;80
6113;V;11;0;12;20;80
6120;J;11;0;12;20;80
6127;I;11;0;12;20;80
6128;L;11;0;12;20;80
6132;L;17;0;18;20;80
6133;I;17;0;18;20;80
6140;J;15;30;18;20;190
6147;V;14;0;15;20;80
6148;I;14;0;15;20;80
6152;V;8;0;9;20;80
6153;I;8;0;9;20;80
6157;I;9;30;10;50;80
6158;V;9;30;10;50;80
6165;L;8;0;9;20;80
6166;J;8;0;9;20;80
6173;M;17;0;19;50;170
6180;I;8;0;9;20;80
6187;M;6;30;9;20;190
6188;L;6;30;9;20;190
6192;S;9;30;12;20;190
6193;V;9;30;12;20;190
6197;S;9;30;12;20;190
6198;V;9;30;12;20;190
6202;I;8;0;9;20;80
6209;L;6;30;9;20;190
6216;I;8;0;9;20;80
6223;I;17;0;19;50;170
6230;J;6;30;9;20;190
6237;V;17;0;19;50;170
6244;J;17;0;19;50;170
6251;M;17;0;19;50;170
6258;J;8;0;9;20;80
6259;M;8;0;9;20;80
6263;J;6;30;9;20;190
6270;S;8;0;12;50;290
6271;S;8;0;12;50;290
6272;S;8;0;12;50;290
6273;S;8;0;12;50;290
6274;S;8;0;12;50;290
6275;S;8;0;12;50;290
6276;V;15;0;17;50;170
6283;V;15;0;17;50;170
6290;S;8;0;12;50;290
6291;S;8;0;12;50;290
6292;S;8;0;12;50;290
6293;S;8;0;12;50;290
6294;S;8;0;12;50;290
6295;S;8;0;12;50;290
6296;J;11;0;12;20;80
6297;L;11;0;12;20;80
6301;V;9;30;10;50;80
6302;I;9;30;10;50;80
6306;V;14;0;15;20;80
6307;I;14;0;15;20;80
6311;V;11;0;12;20;80
6312;I;11;0;12;20;80
6316;J;14;0;15;20;80
6317;M;14;0;15;20;80
6321;V;12;30;13;50;80
6322;L;12;30;13;50;80
6326;J;9;30;10;50;80
6327;M;9;30;10;50;80
6331;V;11;0;12;20;80
6332;I;11;0;12;20;80
6336;J;12;30;13;50;80
6337;L;12;30;13;50;80
6341;J;8;0;9;20;80
6342;L;8;0;9;20;80
6346;I;9;30;10;50;80
6347;V;9;30;10;50;80
6354;J;14;0;15;20;80
6355;M;14;0;15;20;80
6359;J;9;30;10;50;80
6360;M;9;30;10;50;80
6364;M;12;30;13;50;80
6365;J;12;30;13;50;80
6372;I;12;0;13;50;110
6379;V;12;0;13;50;110
6386;M;16;0;16;50;50
6387;J;16;0;16;50;50
6394;L;16;0;17;50;110
6401;L;16;0;17;50;110
6408;M;12;30;13;50;80
6409;J;12;30;13;50;80
6416;M;17;0;18;20;80
6417;J;17;0;18;20;80
6424;J;17;0;18;50;110
6431;J;17;0;18;50;110
6438;J;17;0;18;50;110
6445;J;14;0;15;50;110
6452;J;14;0;15;50;110
6459;V;17;0;18;50;110
6466;V;17;0;18;50;110
6473;I;17;0;18;50;110
6480;M;6;30;7;50;80
6481;J;6;30;7;50;80
6488;M;8;0;9;20;80
6489;J;8;0;9;20;80
6496;M;9;30;10;50;80
6497;J;9;30;10;50;80
6504;M;11;0;12;20;80
6505;J;11;0;12;20;80
6512;M;12;30;13;50;80
6513;J;12;30;13;50;80
6520;M;14;0;15;20;80
6521;J;14;0;15;20;80
6528;M;15;30;16;50;80
6529;J;15;30;16;50;80
6536;M;17;0;18;20;80
6537;J;17;0;18;20;80
6544;V;9;30;10;50;80
6545;M;9;30;10;50;80
6549;I;8;0;9;20;80
6550;V;8;0;9;20;80
6557;J;11;0;12;20;80
6558;M;11;0;12;20;80
6562;I;17;0;18;20;80
6563;V;17;0;18;20;80
6570;V;7;0;8;50;110
6577;I;7;0;8;50;110
6584;V;7;0;8;50;110
6591;I;15;0;16;50;110
6598;I;8;0;9;50;110
6605;V;8;0;9;50;110
6612;I;8;0;9;50;110
6619;V;15;0;16;50;110
6626;V;9;0;10;50;110
6633;I;9;0;10;50;110
6640;V;9;0;10;50;110
6647;V;9;0;10;50;110
6654;V;11;0;12;50;110
6661;I;11;0;12;50;110
6668;V;11;0;12;50;110
6675;I;11;0;12;50;110
6682;I;13;0;14;50;110
6689;V;13;0;14;50;110
6696;I;13;0;14;50;110
6703;V;13;0;14;50;110
6710;V;14;0;15;50;110
6717;I;14;0;15;50;110
6724;V;14;0;15;50;110
6731;I;14;0;15;50;110
6738;I;15;0;16;50;110
6745;V;15;0;16;50;110
6752;I;15;0;16;50;110
6759;V;15;0;16;50;110
6766;I;17;0;18;50;110
6773;V;17;0;18;50;110
6780;I;17;0;18;50;110
6787;V;17;0;18;50;110
6794;L;9;0;10;50;110
6801;J;9;0;10;50;110
6808;L;9;0;10;50;110
6815;J;9;0;10;50;110
6822;M;8;0;9;50;110
6829;J;8;0;9;50;110
6836;J;14;0;15;50;110
6843;M;14;0;15;50;110
6850;I;11;0;12;50;110
6857;V;11;0;12;50;110
6864;V;11;0;12;50;110
6871;I;11;0;12;50;110
6878;I;14;0;15;50;110
6885;V;14;0;15;50;110
6892;I;14;0;15;50;110
6899;V;14;0;15;50;110
6906;I;17;0;18;20;80
6907;V;17;0;18;20;80
6914;M;17;0;18;50;110
6921;I;12;0;13;50;110
6928;L;15;0;16;50;110
6935;M;17;0;18;50;110
6942;M;17;0;18;50;110
6949;I;6;30;7;50;80
6950;V;6;30;7;50;80
6957;I;8;0;9;20;80
6958;V;8;0;9;20;80
6965;I;9;30;10;50;80
6966;V;9;30;10;50;80
6973;I;11;0;12;20;80
6974;V;11;0;12;20;80
6981;I;12;30;13;50;80
6982;V;12;30;13;50;80
6989;I;14;0;15;20;80
6990;V;14;0;15;20;80
6997;I;15;30;16;50;80
6998;V;15;30;16;50;80
7005;I;17;0;18;20;80
7006;V;17;0;18;20;80
7013;J;17;0;18;20;80
7014;M;17;0;18;20;80
7018;M;15;30;16;50;80
7019;J;15;30;16;50;80
7026;M;7;0;8;50;110
7033;J;7;0;8;50;110
7040;M;7;0;8;50;110
7047;J;7;0;8;50;110
7054;M;8;0;9;50;110
7061;J;8;0;9;50;110
7068;M;8;0;9;50;110
7075;J;8;0;9;50;110
7082;M;10;0;11;50;110
7089;J;10;0;11;50;110
7096;M;10;0;11;50;110
7103;J;10;0;11;50;110
7110;M;11;0;12;50;110
7117;J;11;0;12;50;110
7124;M;11;0;12;50;110
7131;J;11;0;12;50;110
7138;M;13;0;14;50;110
7145;J;13;0;14;50;110
7152;M;13;0;14;50;110
7159;M;14;0;15;50;110
7166;J;14;0;15;50;110
7173;M;14;0;15;50;110
7180;J;14;0;15;50;110
7187;M;15;0;16;50;110
7194;J;15;0;16;50;110
7201;M;15;0;16;50;110
7208;J;15;0;16;50;110
7215;M;17;0;18;50;110
7222;J;17;0;18;50;110
7229;J;17;0;18;50;110
7236;M;17;0;18;50;110
7243;I;9;0;10;50;110
7250;V;9;0;10;50;110
7257;V;9;0;10;50;110
7264;I;15;0;16;50;110
7271;V;15;0;16;50;110
7278;V;15;0;16;50;110
7285;I;15;0;16;50;110
7292;M;8;0;9;20;80
7293;J;8;0;9;20;80
7300;J;17;0;18;50;110
7307;I;17;0;18;50;110
7314;J;17;0;18;50;110
7321;I;17;0;18;50;110
7328;V;8;0;9;20;80
7329;I;8;0;9;20;80
7333;M;11;0;12;50;110
7340;V;13;0;14;50;110
7347;M;11;0;12;50;110
7354;M;14;0;15;20;80
7355;J;14;0;15;20;80
7362;I;9;30;10;50;80
7363;V;9;30;10;50;80
7370;M;11;0;12;20;80
7371;J;11;0;12;20;80
7378;I;17;0;18;20;80
7379;V;17;0;18;20;80
7386;M;8;0;9;20;80
7387;J;8;0;9;20;80
7394;I;8;0;9;20;80
7395;V;8;0;9;20;80
7402;M;15;30;16;50;80
7403;J;15;30;16;50;80
7410;V;11;0;12;20;80
7411;I;11;0;12;20;80
7415;V;14;0;15;20;80
7416;I;14;0;15;20;80
7420;I;15;30;16;50;80
7421;V;15;30;16;50;80
7428;V;13;0;13;50;50
7435;M;9;30;10;50;80
7436;J;9;30;10;50;80
7443;M;9;30;10;50;80
7444;J;9;30;10;50;80
7451;I;9;30;10;50;80
7452;V;9;30;10;50;80
7459;J;15;30;17;20;130
7460;V;15;30;17;20;130
7467;I;15;30;16;50;80
7468;V;15;30;16;50;80
7475;J;8;0;9;20;80
7476;M;8;0;9;20;80
7480;I;11;0;12;20;80
7481;V;11;0;12;20;80
7488;J;15;30;16;50;80
7489;M;15;30;16;50;80
7493;L;11;0;12;20;80
7500;J;11;0;12;20;80
7501;M;11;0;12;20;80
7505;J;11;0;12;20;80
7506;M;11;0;12;20;80
7510;V;9;30;10;50;80
7511;I;9;30;10;50;80
7515;J;12;30;13;50;80
7516;M;12;30;13;50;80
7520;I;9;30;10;50;80
7521;V;9;30;10;50;80
7528;I;8;0;9;20;80
7529;L;8;0;9;20;80
7533;I;11;0;12;20;80
7534;V;11;0;12;20;80
7541;J;9;30;10;50;80
7542;M;9;30;10;50;80
7546;I;9;30;10;50;80
7547;V;9;30;10;50;80
7554;M;15;30;16;50;80
7555;I;15;30;16;50;80
7562;I;12;30;13;50;80
7563;V;12;30;13;50;80
7570;I;8;0;9;20;80
7571;V;8;0;9;20;80
7578;M;11;0;12;20;80
7579;J;11;0;12;20;80
7586;J;9;30;10;50;80
7587;I;9;30;10;50;80
7591;J;15;30;17;20;130
7592;V;15;30;17;20;130
7599;J;12;30;13;50;80
7600;M;12;30;13;50;80
7604;J;14;0;15;50;110
7611;J;14;0;15;50;110
7618;J;8;0;9;20;80
7619;M;8;0;9;20;80
7623;V;11;0;12;20;80
7624;I;11;0;12;20;80
7628;J;9;30;10;50;80
7629;M;9;30;10;50;80
7633;I;8;0;9;20;80
7634;V;8;0;9;20;80
7641;L;15;30;16;20;70
7648;L;8;0;17;50;590
7649;M;8;0;17;50;590
7650;I;8;0;17;50;590
7651;J;8;0;17;50;590
7652;V;8;0;17;50;590
7659;M;6;30;7;50;80
7660;J;6;30;7;50;80
7667;M;8;0;9;20;80
7668;J;8;0;9;20;80
7675;M;15;30;16;50;80
7676;V;15;30;16;50;80
7683;M;12;30;13;50;80
7684;J;12;30;13;50;80
7691;M;14;0;15;20;80
7692;J;14;0;15;20;80
7699;L;15;30;16;50;80
7700;I;15;30;16;50;80
7707;I;8;0;9;20;80
7708;V;8;0;9;20;80
7715;I;14;0;15;20;80
7716;V;14;0;15;20;80
7723;M;14;0;15;20;80
7724;J;14;0;15;20;80
7731;M;12;30;13;50;80
7732;J;12;30;13;50;80
7739;I;12;30;13;50;80
7740;V;12;30;13;50;80
7747;M;15;30;16;50;80
7748;J;15;30;16;50;80
7755;M;17;0;18;20;80
7756;J;17;0;18;20;80
7763;I;15;30;16;50;80
7764;V;15;30;16;50;80
7771;M;14;0;15;20;80
7772;J;14;0;15;20;80
7779;L;13;0;14;50;110
7786;L;12;0;12;50;50
7793;V;9;30;10;50;80
7794;I;9;30;10;50;80
7798;V;8;0;9;20;80
7799;I;8;0;9;20;80
7803;J;11;0;12;20;80
7804;M;11;0;12;20;80
7808;I;11;0;12;20;80
7809;V;11;0;12;20;80
7816;L;6;30;8;20;130
7817;M;6;30;8;20;130
7818;I;6;30;8;20;130
7819;J;6;30;8;20;130
7820;V;6;30;8;20;130
7827;L;6;30;8;20;130
